model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
llama3.2-1b,B,useEffect,both,pair_06,pair_06_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,39,14,4681,2470,2470,4681,25.0625,25.9375,25.9375,25.0625,-0.875,0.875,0.875,0.875
llama3.2-1b,B,subscribe,both,pair_06,pair_06_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,50,14,4681,2470,2470,4681,23.953125,25.09375,25.09375,23.953125,-1.140625,1.140625,1.140625,1.140625
llama3.2-1b,B,plain_array,both,pair_06,pair_06_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,36,11,4681,2470,2470,4681,21.28125,22.625,22.625,21.28125,-1.34375,1.34375,1.34375,1.34375
llama3.2-1b,B,return_array,both,pair_06,pair_06_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,34,9,4681,2470,2470,4681,23.078125,24.109375,24.109375,23.078125,-1.03125,1.03125,1.03125,1.03125
llama3.2-1b,B,useEffect,both,pair_07,pair_07_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,38,14,2150,1116,2150,1116,25.34375,24.5625,25.34375,24.5625,0.78125,0.78125,0.78125,0.78125
llama3.2-1b,B,subscribe,both,pair_07,pair_07_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,49,14,2150,1116,2150,1116,24.359375,23.109375,24.359375,23.109375,1.25,1.25,1.25,1.25
llama3.2-1b,B,plain_array,both,pair_07,pair_07_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,35,11,2150,1116,2150,1116,22.484375,20.875,22.484375,20.875,1.609375,1.609375,1.609375,1.609375
llama3.2-1b,B,return_array,both,pair_07,pair_07_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,33,9,2150,1116,2150,1116,23.640625,20.65625,23.640625,20.65625,2.984375,2.984375,2.984375,2.984375
llama3.2-1b,B,useEffect,both,pair_07,pair_07_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,38,14,2150,1116,2150,1116,25.3125,25.40625,25.3125,25.40625,-0.09375,-0.09375,-0.09375,-0.09375
llama3.2-1b,B,subscribe,both,pair_07,pair_07_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,49,14,2150,1116,2150,1116,24.125,24.234375,24.125,24.234375,-0.109375,-0.109375,-0.109375,-0.109375
llama3.2-1b,B,plain_array,both,pair_07,pair_07_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,35,11,2150,1116,2150,1116,22.3125,21.734375,22.3125,21.734375,0.578125,0.578125,0.578125,0.578125
llama3.2-1b,B,return_array,both,pair_07,pair_07_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,33,9,2150,1116,2150,1116,23.625,21.890625,23.625,21.890625,1.734375,1.734375,1.734375,1.734375
llama3.2-1b,B,useEffect,both,pair_07,pair_07_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,39,14,2150,1116,1116,2150,25.375,26.453125,26.453125,25.375,-1.078125,1.078125,1.078125,1.078125
llama3.2-1b,B,subscribe,both,pair_07,pair_07_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,50,14,2150,1116,1116,2150,24.421875,25.734375,25.734375,24.421875,-1.3125,1.3125,1.3125,1.3125
llama3.2-1b,B,plain_array,both,pair_07,pair_07_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,36,11,2150,1116,1116,2150,20.4375,22.5,22.5,20.4375,-2.0625,2.0625,2.0625,2.0625
llama3.2-1b,B,return_array,both,pair_07,pair_07_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,34,9,2150,1116,1116,2150,22.25,25.546875,25.546875,22.25,-3.296875,3.296875,3.296875,3.296875
llama3.2-1b,B,useEffect,both,pair_07,pair_07_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,39,14,2150,1116,1116,2150,25.46875,26.34375,26.34375,25.46875,-0.875,0.875,0.875,0.875
llama3.2-1b,B,subscribe,both,pair_07,pair_07_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,50,14,2150,1116,1116,2150,25.125,25.3125,25.3125,25.125,-0.1875,0.1875,0.1875,0.1875
llama3.2-1b,B,plain_array,both,pair_07,pair_07_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,36,11,2150,1116,1116,2150,20.78125,21.984375,21.984375,20.78125,-1.203125,1.203125,1.203125,1.203125
llama3.2-1b,B,return_array,both,pair_07,pair_07_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,34,9,2150,1116,1116,2150,23.59375,24.875,24.875,23.59375,-1.28125,1.28125,1.28125,1.28125
llama3.2-1b,B,useEffect,both,pair_08,pair_08_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,38,14,3506,838,3506,838,25.453125,24.984375,25.453125,24.984375,0.46875,0.46875,0.46875,0.46875
llama3.2-1b,B,subscribe,both,pair_08,pair_08_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,49,14,3506,838,3506,838,24.53125,24.171875,24.53125,24.171875,0.359375,0.359375,0.359375,0.359375
llama3.2-1b,B,plain_array,both,pair_08,pair_08_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,35,11,3506,838,3506,838,23.09375,22.171875,23.09375,22.171875,0.921875,0.921875,0.921875,0.921875
llama3.2-1b,B,return_array,both,pair_08,pair_08_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,33,9,3506,838,3506,838,23.140625,20.25,23.140625,20.25,2.890625,2.890625,2.890625,2.890625
llama3.2-1b,B,useEffect,both,pair_08,pair_08_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,38,14,3506,838,3506,838,25.5,25.703125,25.5,25.703125,-0.203125,-0.203125,-0.203125,-0.203125
llama3.2-1b,B,subscribe,both,pair_08,pair_08_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,49,14,3506,838,3506,838,24.328125,25.546875,24.328125,25.546875,-1.21875,-1.21875,-1.21875,-1.21875
llama3.2-1b,B,plain_array,both,pair_08,pair_08_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,35,11,3506,838,3506,838,22.96875,24.171875,22.96875,24.171875,-1.203125,-1.203125,-1.203125,-1.203125
llama3.2-1b,B,return_array,both,pair_08,pair_08_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,33,9,3506,838,3506,838,23.34375,22.5625,23.34375,22.5625,0.78125,0.78125,0.78125,0.78125
llama3.2-1b,B,useEffect,both,pair_08,pair_08_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,39,14,3506,838,838,3506,24.171875,26.5,26.5,24.171875,-2.328125,2.328125,2.328125,2.328125
llama3.2-1b,B,subscribe,both,pair_08,pair_08_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,50,14,3506,838,838,3506,22.5,26.296875,26.296875,22.5,-3.796875,3.796875,3.796875,3.796875
llama3.2-1b,B,plain_array,both,pair_08,pair_08_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,36,11,3506,838,838,3506,19.65625,24.71875,24.71875,19.65625,-5.0625,5.0625,5.0625,5.0625
llama3.2-1b,B,return_array,both,pair_08,pair_08_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,34,9,3506,838,838,3506,19.34375,25.1875,25.1875,19.34375,-5.84375,5.84375,5.84375,5.84375
llama3.2-1b,B,useEffect,both,pair_08,pair_08_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,39,14,3506,838,838,3506,24.953125,26.5,26.5,24.953125,-1.546875,1.546875,1.546875,1.546875
llama3.2-1b,B,subscribe,both,pair_08,pair_08_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,50,14,3506,838,838,3506,24.328125,25.984375,25.984375,24.328125,-1.65625,1.65625,1.65625,1.65625
llama3.2-1b,B,plain_array,both,pair_08,pair_08_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,36,11,3506,838,838,3506,21.96875,24.671875,24.671875,21.96875,-2.703125,2.703125,2.703125,2.703125
llama3.2-1b,B,return_array,both,pair_08,pair_08_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,34,9,3506,838,838,3506,22.0,24.859375,24.859375,22.0,-2.859375,2.859375,2.859375,2.859375
llama3.2-1b,B,useEffect,both,pair_09,pair_09_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,36,14,1342,3231,1342,3231,25.875,24.265625,25.875,24.265625,1.609375,1.609375,1.609375,1.609375
llama3.2-1b,B,subscribe,both,pair_09,pair_09_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,47,14,1342,3231,1342,3231,24.34375,22.578125,24.34375,22.578125,1.765625,1.765625,1.765625,1.765625
llama3.2-1b,B,plain_array,both,pair_09,pair_09_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,33,11,1342,3231,1342,3231,23.03125,21.546875,23.03125,21.546875,1.484375,1.484375,1.484375,1.484375
llama3.2-1b,B,return_array,both,pair_09,pair_09_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,31,9,1342,3231,1342,3231,24.328125,20.484375,24.328125,20.484375,3.84375,3.84375,3.84375,3.84375
llama3.2-1b,B,useEffect,both,pair_09,pair_09_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,base,text,base,True,False,True,36,14,1342,3231,1342,3231,25.65625,25.03125,25.65625,25.03125,0.625,0.625,0.625,0.625
llama3.2-1b,B,subscribe,both,pair_09,pair_09_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,base,text,base,True,False,True,47,14,1342,3231,1342,3231,23.984375,23.25,23.984375,23.25,0.734375,0.734375,0.734375,0.734375
llama3.2-1b,B,plain_array,both,pair_09,pair_09_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,base,text,base,True,False,True,33,11,1342,3231,1342,3231,22.625,21.578125,22.625,21.578125,1.046875,1.046875,1.046875,1.046875
llama3.2-1b,B,return_array,both,pair_09,pair_09_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,base,text,base,True,False,True,31,9,1342,3231,1342,3231,24.234375,21.0625,24.234375,21.0625,3.171875,3.171875,3.171875,3.171875
llama3.2-1b,B,useEffect,both,pair_09,pair_09_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,base,base,text,False,False,False,37,14,1342,3231,3231,1342,23.640625,27.109375,27.109375,23.640625,-3.46875,3.46875,3.46875,3.46875
llama3.2-1b,B,subscribe,both,pair_09,pair_09_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,base,base,text,False,False,False,48,14,1342,3231,3231,1342,23.171875,26.3125,26.3125,23.171875,-3.140625,3.140625,3.140625,3.140625
llama3.2-1b,B,plain_array,both,pair_09,pair_09_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,base,base,text,False,False,False,34,11,1342,3231,3231,1342,20.875,24.75,24.75,20.875,-3.875,3.875,3.875,3.875
llama3.2-1b,B,return_array,both,pair_09,pair_09_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,base,base,text,False,False,False,32,9,1342,3231,3231,1342,21.5,25.53125,25.53125,21.5,-4.03125,4.03125,4.03125,4.03125
llama3.2-1b,B,useEffect,both,pair_09,pair_09_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,base,base,text,False,True,False,37,14,1342,3231,3231,1342,25.015625,27.21875,27.21875,25.015625,-2.203125,2.203125,2.203125,2.203125
llama3.2-1b,B,subscribe,both,pair_09,pair_09_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,base,base,text,False,True,False,48,14,1342,3231,3231,1342,24.671875,26.078125,26.078125,24.671875,-1.40625,1.40625,1.40625,1.40625
llama3.2-1b,B,plain_array,both,pair_09,pair_09_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,base,base,text,False,True,False,34,11,1342,3231,3231,1342,22.296875,24.5,24.5,22.296875,-2.203125,2.203125,2.203125,2.203125
llama3.2-1b,B,return_array,both,pair_09,pair_09_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,base,base,text,False,True,False,32,9,1342,3231,3231,1342,23.421875,25.359375,25.359375,23.421875,-1.9375,1.9375,1.9375,1.9375
llama3.2-1b,B,useEffect,both,pair_10,pair_10_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,num,id,num,True,True,True,38,14,307,2470,307,2470,25.25,24.140625,25.25,24.140625,1.109375,1.109375,1.109375,1.109375
llama3.2-1b,B,subscribe,both,pair_10,pair_10_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,num,id,num,True,True,True,49,14,307,2470,307,2470,24.3125,23.28125,24.3125,23.28125,1.03125,1.03125,1.03125,1.03125
llama3.2-1b,B,plain_array,both,pair_10,pair_10_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,num,id,num,True,True,True,35,11,307,2470,307,2470,22.25,20.609375,22.25,20.609375,1.640625,1.640625,1.640625,1.640625
llama3.2-1b,B,return_array,both,pair_10,pair_10_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,num,id,num,True,True,True,33,9,307,2470,307,2470,24.25,20.15625,24.25,20.15625,4.09375,4.09375,4.09375,4.09375
llama3.2-1b,B,useEffect,both,pair_10,pair_10_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,num,id,num,True,False,True,38,14,307,2470,307,2470,25.375,24.40625,25.375,24.40625,0.96875,0.96875,0.96875,0.96875
llama3.2-1b,B,subscribe,both,pair_10,pair_10_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,num,id,num,True,False,True,49,14,307,2470,307,2470,24.234375,24.203125,24.234375,24.203125,0.03125,0.03125,0.03125,0.03125
llama3.2-1b,B,plain_array,both,pair_10,pair_10_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,num,id,num,True,False,True,35,11,307,2470,307,2470,22.484375,21.890625,22.484375,21.890625,0.59375,0.59375,0.59375,0.59375
llama3.2-1b,B,return_array,both,pair_10,pair_10_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,num,id,num,True,False,True,33,9,307,2470,307,2470,24.1875,21.59375,24.1875,21.59375,2.59375,2.59375,2.59375,2.59375
llama3.2-1b,B,useEffect,both,pair_10,pair_10_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,num,num,id,False,False,False,39,14,307,2470,2470,307,24.125,26.390625,26.390625,24.125,-2.265625,2.265625,2.265625,2.265625
llama3.2-1b,B,subscribe,both,pair_10,pair_10_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,num,num,id,False,False,False,50,14,307,2470,2470,307,22.875,25.25,25.25,22.875,-2.375,2.375,2.375,2.375
llama3.2-1b,B,plain_array,both,pair_10,pair_10_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,num,num,id,False,False,False,36,11,307,2470,2470,307,21.328125,23.734375,23.734375,21.328125,-2.40625,2.40625,2.40625,2.40625
llama3.2-1b,B,return_array,both,pair_10,pair_10_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,num,num,id,False,False,False,34,9,307,2470,2470,307,21.109375,25.015625,25.015625,21.109375,-3.90625,3.90625,3.90625,3.90625
llama3.2-1b,B,useEffect,both,pair_10,pair_10_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,num,num,id,False,True,False,39,14,307,2470,2470,307,24.6875,26.40625,26.40625,24.6875,-1.71875,1.71875,1.71875,1.71875
llama3.2-1b,B,subscribe,both,pair_10,pair_10_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,num,num,id,False,True,False,50,14,307,2470,2470,307,23.78125,25.453125,25.453125,23.78125,-1.671875,1.671875,1.671875,1.671875
llama3.2-1b,B,plain_array,both,pair_10,pair_10_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,num,num,id,False,True,False,36,11,307,2470,2470,307,21.5625,23.15625,23.15625,21.5625,-1.59375,1.59375,1.59375,1.59375
llama3.2-1b,B,return_array,both,pair_10,pair_10_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,num,num,id,False,True,False,34,9,307,2470,2470,307,23.0,24.59375,24.59375,23.0,-1.59375,1.59375,1.59375,1.59375
llama3.2-1b,B,useEffect,both,pair_11,pair_11_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,max,key,max,True,True,True,39,14,798,2880,798,2880,26.421875,24.609375,26.421875,24.609375,1.8125,1.8125,1.8125,1.8125
llama3.2-1b,B,subscribe,both,pair_11,pair_11_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,max,key,max,True,True,True,50,14,798,2880,798,2880,25.125,23.671875,25.125,23.671875,1.453125,1.453125,1.453125,1.453125
llama3.2-1b,B,plain_array,both,pair_11,pair_11_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,max,key,max,True,True,True,36,11,798,2880,798,2880,22.1875,17.484375,22.1875,17.484375,4.703125,4.703125,4.703125,4.703125
llama3.2-1b,B,return_array,both,pair_11,pair_11_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,max,key,max,True,True,True,34,9,798,2880,798,2880,24.6875,20.078125,24.6875,20.078125,4.609375,4.609375,4.609375,4.609375
llama3.2-1b,B,useEffect,both,pair_11,pair_11_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,max,key,max,True,False,True,39,14,798,2880,798,2880,26.6875,24.765625,26.6875,24.765625,1.921875,1.921875,1.921875,1.921875
llama3.2-1b,B,subscribe,both,pair_11,pair_11_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,max,key,max,True,False,True,50,14,798,2880,798,2880,24.9375,24.171875,24.9375,24.171875,0.765625,0.765625,0.765625,0.765625
llama3.2-1b,B,plain_array,both,pair_11,pair_11_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,max,key,max,True,False,True,36,11,798,2880,798,2880,21.6875,17.96875,21.6875,17.96875,3.71875,3.71875,3.71875,3.71875
llama3.2-1b,B,return_array,both,pair_11,pair_11_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,max,key,max,True,False,True,34,9,798,2880,798,2880,24.265625,20.953125,24.265625,20.953125,3.3125,3.3125,3.3125,3.3125
llama3.2-1b,B,useEffect,both,pair_11,pair_11_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,max,max,key,False,False,False,39,14,798,2880,2880,798,24.453125,25.359375,25.359375,24.453125,-0.90625,0.90625,0.90625,0.90625
llama3.2-1b,B,subscribe,both,pair_11,pair_11_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,max,max,key,False,False,False,50,14,798,2880,2880,798,22.46875,24.4375,24.4375,22.46875,-1.96875,1.96875,1.96875,1.96875
llama3.2-1b,B,plain_array,both,pair_11,pair_11_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,max,max,key,False,False,False,36,11,798,2880,2880,798,20.875,21.203125,21.203125,20.875,-0.328125,0.328125,0.328125,0.328125
llama3.2-1b,B,return_array,both,pair_11,pair_11_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,max,max,key,False,False,False,34,9,798,2880,2880,798,21.078125,23.671875,23.671875,21.078125,-2.59375,2.59375,2.59375,2.59375
llama3.2-1b,B,useEffect,both,pair_11,pair_11_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,max,max,key,False,True,False,39,14,798,2880,2880,798,24.703125,25.203125,25.203125,24.703125,-0.5,0.5,0.5,0.5
llama3.2-1b,B,subscribe,both,pair_11,pair_11_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,max,max,key,False,True,False,50,14,798,2880,2880,798,23.3125,24.4375,24.4375,23.3125,-1.125,1.125,1.125,1.125
llama3.2-1b,B,plain_array,both,pair_11,pair_11_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,max,max,key,False,True,False,36,11,798,2880,2880,798,20.59375,20.671875,20.671875,20.59375,-0.078125,0.078125,0.078125,0.078125
llama3.2-1b,B,return_array,both,pair_11,pair_11_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,max,max,key,False,True,False,34,9,798,2880,2880,798,22.0625,23.3125,23.3125,22.0625,-1.25,1.25,1.25,1.25
llama3.2-1b,B,useEffect,both,pair_12,pair_12_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,name,len,name,len,True,True,True,38,14,609,2963,609,2963,25.484375,23.53125,25.484375,23.53125,1.953125,1.953125,1.953125,1.953125
llama3.2-1b,B,subscribe,both,pair_12,pair_12_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,name,len,name,len,True,True,True,49,14,609,2963,609,2963,24.5625,23.21875,24.5625,23.21875,1.34375,1.34375,1.34375,1.34375
