model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
llama3.2-1b,C,subscribe,target_only,pair_24,pair_24_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,id,cap,id,cap,True,True,,47,12,307,11600,307,11600,23.671875,21.515625,23.671875,21.515625,2.15625,2.15625,2.15625,2.15625
llama3.2-1b,C,subscribe,control_only,pair_24,pair_24_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,id,cap,id,cap,True,True,,47,12,307,11600,307,11600,23.1875,22.65625,23.1875,22.65625,0.53125,0.53125,0.53125,0.53125
llama3.2-1b,C,subscribe,neither,pair_24,pair_24_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,id,cap,id,cap,True,True,,46,11,307,11600,307,11600,22.953125,22.078125,22.953125,22.078125,0.875,0.875,0.875,0.875
llama3.2-1b,C,subscribe,both,pair_24,pair_24_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,id,cap,id,cap,True,False,True,49,14,307,11600,307,11600,24.15625,22.484375,24.15625,22.484375,1.671875,1.671875,1.671875,1.671875
llama3.2-1b,C,subscribe,both,pair_24,pair_24_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,id,cap,id,cap,True,False,False,49,14,307,11600,307,11600,24.265625,22.078125,24.265625,22.078125,2.1875,2.1875,2.1875,2.1875
llama3.2-1b,C,subscribe,target_only,pair_24,pair_24_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,id,cap,id,cap,True,False,,47,12,307,11600,307,11600,23.75,20.984375,23.75,20.984375,2.765625,2.765625,2.765625,2.765625
llama3.2-1b,C,subscribe,control_only,pair_24,pair_24_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,id,cap,id,cap,True,False,,47,12,307,11600,307,11600,23.125,22.578125,23.125,22.578125,0.546875,0.546875,0.546875,0.546875
llama3.2-1b,C,subscribe,neither,pair_24,pair_24_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,id,cap,id,cap,True,False,,46,11,307,11600,307,11600,22.640625,21.4375,22.640625,21.4375,1.203125,1.203125,1.203125,1.203125
llama3.2-1b,C,subscribe,both,pair_24,pair_24_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,id,cap,cap,id,False,False,True,50,14,307,11600,11600,307,24.15625,25.890625,25.890625,24.15625,-1.734375,1.734375,1.734375,1.734375
llama3.2-1b,C,subscribe,both,pair_24,pair_24_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,id,cap,cap,id,False,False,False,50,14,307,11600,11600,307,23.890625,25.296875,25.296875,23.890625,-1.40625,1.40625,1.40625,1.40625
llama3.2-1b,C,subscribe,target_only,pair_24,pair_24_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,id,cap,cap,id,False,False,,48,12,307,11600,11600,307,23.703125,25.40625,25.40625,23.703125,-1.703125,1.703125,1.703125,1.703125
llama3.2-1b,C,subscribe,control_only,pair_24,pair_24_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,id,cap,cap,id,False,False,,48,12,307,11600,11600,307,23.40625,24.40625,24.40625,23.40625,-1.0,1.0,1.0,1.0
llama3.2-1b,C,subscribe,neither,pair_24,pair_24_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,id,cap,cap,id,False,False,,47,11,307,11600,11600,307,23.3125,24.171875,24.171875,23.3125,-0.859375,0.859375,0.859375,0.859375
llama3.2-1b,C,subscribe,both,pair_24,pair_24_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,id,cap,cap,id,False,True,True,50,14,307,11600,11600,307,24.609375,26.0,26.0,24.609375,-1.390625,1.390625,1.390625,1.390625
llama3.2-1b,C,subscribe,both,pair_24,pair_24_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,id,cap,cap,id,False,True,False,50,14,307,11600,11600,307,24.6875,25.28125,25.28125,24.6875,-0.59375,0.59375,0.59375,0.59375
llama3.2-1b,C,subscribe,target_only,pair_24,pair_24_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,id,cap,cap,id,False,True,,48,12,307,11600,11600,307,23.46875,25.734375,25.734375,23.46875,-2.265625,2.265625,2.265625,2.265625
llama3.2-1b,C,subscribe,control_only,pair_24,pair_24_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,id,cap,cap,id,False,True,,48,12,307,11600,11600,307,23.75,24.640625,24.640625,23.75,-0.890625,0.890625,0.890625,0.890625
llama3.2-1b,C,subscribe,neither,pair_24,pair_24_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,id,cap,cap,id,False,True,,47,11,307,11600,11600,307,22.8125,24.34375,24.34375,22.8125,-1.53125,1.53125,1.53125,1.53125
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,key,len,key,len,True,True,True,39,14,798,2963,798,2963,26.0,24.3125,26.0,24.3125,1.6875,1.6875,1.6875,1.6875
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,key,len,key,len,True,True,False,39,14,798,2963,798,2963,26.015625,25.15625,26.015625,25.15625,0.859375,0.859375,0.859375,0.859375
llama3.2-1b,C,useEffect,target_only,pair_25,pair_25_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,key,len,key,len,True,True,,37,12,798,2963,798,2963,26.046875,23.609375,26.046875,23.609375,2.4375,2.4375,2.4375,2.4375
llama3.2-1b,C,useEffect,control_only,pair_25,pair_25_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,key,len,key,len,True,True,,37,12,798,2963,798,2963,24.140625,24.953125,24.140625,24.953125,-0.8125,-0.8125,-0.8125,-0.8125
llama3.2-1b,C,useEffect,neither,pair_25,pair_25_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,key,len,key,len,True,True,,36,11,798,2963,798,2963,24.390625,22.828125,24.390625,22.828125,1.5625,1.5625,1.5625,1.5625
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,key,len,key,len,True,False,True,39,14,798,2963,798,2963,26.21875,24.65625,26.21875,24.65625,1.5625,1.5625,1.5625,1.5625
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,key,len,key,len,True,False,False,39,14,798,2963,798,2963,25.828125,25.0,25.828125,25.0,0.828125,0.828125,0.828125,0.828125
llama3.2-1b,C,useEffect,target_only,pair_25,pair_25_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,key,len,key,len,True,False,,37,12,798,2963,798,2963,26.25,22.984375,26.25,22.984375,3.265625,3.265625,3.265625,3.265625
llama3.2-1b,C,useEffect,control_only,pair_25,pair_25_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,key,len,key,len,True,False,,37,12,798,2963,798,2963,24.234375,24.8125,24.234375,24.8125,-0.578125,-0.578125,-0.578125,-0.578125
llama3.2-1b,C,useEffect,neither,pair_25,pair_25_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,key,len,key,len,True,False,,36,11,798,2963,798,2963,24.234375,21.921875,24.234375,21.921875,2.3125,2.3125,2.3125,2.3125
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,key,len,len,key,False,False,True,39,14,798,2963,2963,798,25.078125,25.859375,25.859375,25.078125,-0.78125,0.78125,0.78125,0.78125
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,key,len,len,key,False,False,False,39,14,798,2963,2963,798,23.390625,25.546875,25.546875,23.390625,-2.15625,2.15625,2.15625,2.15625
llama3.2-1b,C,useEffect,target_only,pair_25,pair_25_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,key,len,len,key,False,False,,37,12,798,2963,2963,798,22.515625,25.28125,25.28125,22.515625,-2.765625,2.765625,2.765625,2.765625
llama3.2-1b,C,useEffect,control_only,pair_25,pair_25_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,key,len,len,key,False,False,,37,12,798,2963,2963,798,25.328125,23.796875,23.796875,25.328125,1.53125,-1.53125,-1.53125,-1.53125
llama3.2-1b,C,useEffect,neither,pair_25,pair_25_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,key,len,len,key,False,False,,36,11,798,2963,2963,798,22.5,23.671875,23.671875,22.5,-1.171875,1.171875,1.171875,1.171875
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,key,len,len,key,False,True,True,39,14,798,2963,2963,798,24.96875,25.28125,25.28125,24.96875,-0.3125,0.3125,0.3125,0.3125
llama3.2-1b,C,useEffect,both,pair_25,pair_25_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,key,len,len,key,False,True,False,39,14,798,2963,2963,798,24.140625,25.265625,25.265625,24.140625,-1.125,1.125,1.125,1.125
llama3.2-1b,C,useEffect,target_only,pair_25,pair_25_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,key,len,len,key,False,True,,37,12,798,2963,2963,798,22.25,25.234375,25.234375,22.25,-2.984375,2.984375,2.984375,2.984375
llama3.2-1b,C,useEffect,control_only,pair_25,pair_25_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,key,len,len,key,False,True,,37,12,798,2963,2963,798,25.1875,23.71875,23.71875,25.1875,1.46875,-1.46875,-1.46875,-1.46875
llama3.2-1b,C,useEffect,neither,pair_25,pair_25_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,key,len,len,key,False,True,,36,11,798,2963,2963,798,22.0,23.25,23.25,22.0,-1.25,1.25,1.25,1.25
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,key,len,key,len,True,True,True,50,14,798,2963,798,2963,24.734375,23.375,24.734375,23.375,1.359375,1.359375,1.359375,1.359375
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,key,len,key,len,True,True,False,50,14,798,2963,798,2963,24.796875,23.484375,24.796875,23.484375,1.3125,1.3125,1.3125,1.3125
llama3.2-1b,C,subscribe,target_only,pair_25,pair_25_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,key,len,key,len,True,True,,48,12,798,2963,798,2963,24.1875,23.203125,24.1875,23.203125,0.984375,0.984375,0.984375,0.984375
llama3.2-1b,C,subscribe,control_only,pair_25,pair_25_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,key,len,key,len,True,True,,48,12,798,2963,798,2963,23.953125,23.171875,23.953125,23.171875,0.78125,0.78125,0.78125,0.78125
llama3.2-1b,C,subscribe,neither,pair_25,pair_25_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,key,len,key,len,True,True,,47,11,798,2963,798,2963,23.59375,22.78125,23.59375,22.78125,0.8125,0.8125,0.8125,0.8125
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,key,len,key,len,True,False,True,50,14,798,2963,798,2963,24.390625,23.703125,24.390625,23.703125,0.6875,0.6875,0.6875,0.6875
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,key,len,key,len,True,False,False,50,14,798,2963,798,2963,24.5625,23.359375,24.5625,23.359375,1.203125,1.203125,1.203125,1.203125
llama3.2-1b,C,subscribe,target_only,pair_25,pair_25_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,key,len,key,len,True,False,,48,12,798,2963,798,2963,24.265625,22.9375,24.265625,22.9375,1.328125,1.328125,1.328125,1.328125
llama3.2-1b,C,subscribe,control_only,pair_25,pair_25_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,key,len,key,len,True,False,,48,12,798,2963,798,2963,23.953125,23.09375,23.953125,23.09375,0.859375,0.859375,0.859375,0.859375
llama3.2-1b,C,subscribe,neither,pair_25,pair_25_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,key,len,key,len,True,False,,47,11,798,2963,798,2963,23.328125,22.21875,23.328125,22.21875,1.109375,1.109375,1.109375,1.109375
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,key,len,len,key,False,False,True,50,14,798,2963,2963,798,21.953125,24.984375,24.984375,21.953125,-3.03125,3.03125,3.03125,3.03125
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,key,len,len,key,False,False,False,50,14,798,2963,2963,798,21.546875,24.578125,24.578125,21.546875,-3.03125,3.03125,3.03125,3.03125
llama3.2-1b,C,subscribe,target_only,pair_25,pair_25_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,key,len,len,key,False,False,,48,12,798,2963,2963,798,21.828125,24.125,24.125,21.828125,-2.296875,2.296875,2.296875,2.296875
llama3.2-1b,C,subscribe,control_only,pair_25,pair_25_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,key,len,len,key,False,False,,48,12,798,2963,2963,798,21.4375,23.96875,23.96875,21.4375,-2.53125,2.53125,2.53125,2.53125
llama3.2-1b,C,subscribe,neither,pair_25,pair_25_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,key,len,len,key,False,False,,47,11,798,2963,2963,798,21.625,23.375,23.375,21.625,-1.75,1.75,1.75,1.75
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,key,len,len,key,False,True,True,50,14,798,2963,2963,798,22.640625,24.734375,24.734375,22.640625,-2.09375,2.09375,2.09375,2.09375
llama3.2-1b,C,subscribe,both,pair_25,pair_25_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,key,len,len,key,False,True,False,50,14,798,2963,2963,798,22.96875,24.21875,24.21875,22.96875,-1.25,1.25,1.25,1.25
llama3.2-1b,C,subscribe,target_only,pair_25,pair_25_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,key,len,len,key,False,True,,48,12,798,2963,2963,798,22.125,24.109375,24.109375,22.125,-1.984375,1.984375,1.984375,1.984375
llama3.2-1b,C,subscribe,control_only,pair_25,pair_25_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,key,len,len,key,False,True,,48,12,798,2963,2963,798,22.21875,23.828125,23.828125,22.21875,-1.609375,1.609375,1.609375,1.609375
llama3.2-1b,C,subscribe,neither,pair_25,pair_25_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,key,len,len,key,False,True,,47,11,798,2963,2963,798,21.75,23.046875,23.046875,21.75,-1.296875,1.296875,1.296875,1.296875
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,name,val,name,val,True,True,True,38,14,609,838,609,838,25.546875,24.859375,25.546875,24.859375,0.6875,0.6875,0.6875,0.6875
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,name,val,name,val,True,True,False,38,14,609,838,609,838,25.578125,25.640625,25.578125,25.640625,-0.0625,-0.0625,-0.0625,-0.0625
llama3.2-1b,C,useEffect,target_only,pair_26,pair_26_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,name,val,name,val,True,True,,36,12,609,838,609,838,25.375,23.734375,25.375,23.734375,1.640625,1.640625,1.640625,1.640625
llama3.2-1b,C,useEffect,control_only,pair_26,pair_26_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,name,val,name,val,True,True,,36,12,609,838,609,838,23.125,25.9375,23.125,25.9375,-2.8125,-2.8125,-2.8125,-2.8125
llama3.2-1b,C,useEffect,neither,pair_26,pair_26_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,name,val,name,val,True,True,,35,11,609,838,609,838,23.265625,24.0,23.265625,24.0,-0.734375,-0.734375,-0.734375,-0.734375
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,name,val,name,val,True,False,True,38,14,609,838,609,838,25.6875,25.171875,25.6875,25.171875,0.515625,0.515625,0.515625,0.515625
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,name,val,name,val,True,False,False,38,14,609,838,609,838,25.234375,26.015625,25.234375,26.015625,-0.78125,-0.78125,-0.78125,-0.78125
llama3.2-1b,C,useEffect,target_only,pair_26,pair_26_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,name,val,name,val,True,False,,36,12,609,838,609,838,25.609375,23.34375,25.609375,23.34375,2.265625,2.265625,2.265625,2.265625
llama3.2-1b,C,useEffect,control_only,pair_26,pair_26_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,name,val,name,val,True,False,,36,12,609,838,609,838,23.5,26.1875,23.5,26.1875,-2.6875,-2.6875,-2.6875,-2.6875
llama3.2-1b,C,useEffect,neither,pair_26,pair_26_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,name,val,name,val,True,False,,35,11,609,838,609,838,23.171875,23.796875,23.171875,23.796875,-0.625,-0.625,-0.625,-0.625
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,name,val,val,name,False,False,True,39,14,609,838,838,609,25.28125,26.53125,26.53125,25.28125,-1.25,1.25,1.25,1.25
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,name,val,val,name,False,False,False,39,14,609,838,838,609,24.171875,26.1875,26.1875,24.171875,-2.015625,2.015625,2.015625,2.015625
llama3.2-1b,C,useEffect,target_only,pair_26,pair_26_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,name,val,val,name,False,False,,37,12,609,838,838,609,22.546875,26.328125,26.328125,22.546875,-3.78125,3.78125,3.78125,3.78125
llama3.2-1b,C,useEffect,control_only,pair_26,pair_26_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,name,val,val,name,False,False,,37,12,609,838,838,609,25.046875,24.171875,24.171875,25.046875,0.875,-0.875,-0.875,-0.875
llama3.2-1b,C,useEffect,neither,pair_26,pair_26_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,name,val,val,name,False,False,,36,11,609,838,838,609,22.84375,24.578125,24.578125,22.84375,-1.734375,1.734375,1.734375,1.734375
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,name,val,val,name,False,True,True,39,14,609,838,838,609,25.703125,26.390625,26.390625,25.703125,-0.6875,0.6875,0.6875,0.6875
llama3.2-1b,C,useEffect,both,pair_26,pair_26_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,name,val,val,name,False,True,False,39,14,609,838,838,609,25.125,26.140625,26.140625,25.125,-1.015625,1.015625,1.015625,1.015625
llama3.2-1b,C,useEffect,target_only,pair_26,pair_26_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,name,val,val,name,False,True,,37,12,609,838,838,609,22.578125,26.59375,26.59375,22.578125,-4.015625,4.015625,4.015625,4.015625
llama3.2-1b,C,useEffect,control_only,pair_26,pair_26_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,name,val,val,name,False,True,,37,12,609,838,838,609,25.421875,23.984375,23.984375,25.421875,1.4375,-1.4375,-1.4375,-1.4375
