model,condition,pair_id,D__sr=alt_reactive|do=reactive_first|bo=alt_first,D__sr=alt_reactive|do=reactive_first|bo=dep_first,D__sr=alt_reactive|do=stable_first|bo=alt_first,D__sr=alt_reactive|do=stable_first|bo=dep_first,D__sr=dep_reactive|do=reactive_first|bo=alt_first,D__sr=dep_reactive|do=reactive_first|bo=dep_first,D__sr=dep_reactive|do=stable_first|bo=alt_first,D__sr=dep_reactive|do=stable_first|bo=dep_first,LD_reactive__sr=alt_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=dep_first,LD_stateform__sr=alt_reactive|do=reactive_first|bo=alt_first,LD_stateform__sr=alt_reactive|do=reactive_first|bo=dep_first,LD_stateform__sr=alt_reactive|do=stable_first|bo=alt_first,LD_stateform__sr=alt_reactive|do=stable_first|bo=dep_first,LD_stateform__sr=dep_reactive|do=reactive_first|bo=alt_first,LD_stateform__sr=dep_reactive|do=reactive_first|bo=dep_first,LD_stateform__sr=dep_reactive|do=stable_first|bo=alt_first,LD_stateform__sr=dep_reactive|do=stable_first|bo=dep_first,logit_alt__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_alt__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_alt__sr=alt_reactive|do=stable_first|bo=alt_first,logit_alt__sr=alt_reactive|do=stable_first|bo=dep_first,logit_alt__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_alt__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_alt__sr=dep_reactive|do=stable_first|bo=alt_first,logit_alt__sr=dep_reactive|do=stable_first|bo=dep_first,logit_close__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_close__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_close__sr=alt_reactive|do=stable_first|bo=alt_first,logit_close__sr=alt_reactive|do=stable_first|bo=dep_first,logit_close__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_close__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_close__sr=dep_reactive|do=stable_first|bo=alt_first,logit_close__sr=dep_reactive|do=stable_first|bo=dep_first,logit_const_form__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_const_form__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_const_form__sr=alt_reactive|do=stable_first|bo=alt_first,logit_const_form__sr=alt_reactive|do=stable_first|bo=dep_first,logit_const_form__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_const_form__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_const_form__sr=dep_reactive|do=stable_first|bo=alt_first,logit_const_form__sr=dep_reactive|do=stable_first|bo=dep_first,logit_dep__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_dep__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_dep__sr=alt_reactive|do=stable_first|bo=alt_first,logit_dep__sr=alt_reactive|do=stable_first|bo=dep_first,logit_dep__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_dep__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_dep__sr=dep_reactive|do=stable_first|bo=alt_first,logit_dep__sr=dep_reactive|do=stable_first|bo=dep_first,logit_useState_form__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_useState_form__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_useState_form__sr=alt_reactive|do=stable_first|bo=alt_first,logit_useState_form__sr=alt_reactive|do=stable_first|bo=dep_first,logit_useState_form__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_useState_form__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_useState_form__sr=dep_reactive|do=stable_first|bo=alt_first,logit_useState_form__sr=dep_reactive|do=stable_first|bo=dep_first,mean_LD_stateform_pair,n_cells
llama3.2-1b,useEffect,pair_20,-3.75,-0.625,-2.0,0.25,-0.25,2.75,-1.125,1.625,3.75,0.625,2.0,-0.25,-0.25,2.75,-1.125,1.625,3.75,0.625,2.0,-0.25,-0.25,2.75,-1.125,1.625,26.875,26.0,26.875,25.75,25.625,23.5,26.0,24.5,13.8125,13.5625,13.75,13.5625,13.1875,12.9375,13.3125,12.9375,23.125,25.375,24.875,26.0,25.625,23.5,26.0,24.5,23.125,25.375,24.875,26.0,25.375,26.25,24.875,26.125,26.875,26.0,26.875,25.75,25.375,26.25,24.875,26.125,1.140625,8
llama3.2-1b,useEffect,pair_21,-2.5,1.125,-1.125,1.625,2.125,4.75,1.0,3.625,2.5,-1.125,1.125,-1.625,2.125,4.75,1.0,3.625,2.5,-1.125,1.125,-1.625,2.125,4.75,1.0,3.625,26.125,24.5,26.0,24.125,23.75,21.5,24.125,22.25,13.0,12.625,12.9375,12.5625,11.4375,11.25,11.6875,11.5,23.625,25.625,24.875,25.75,23.75,21.5,24.125,22.25,23.625,25.625,24.875,25.75,25.875,26.25,25.125,25.875,26.125,24.5,26.0,24.125,25.875,26.25,25.125,25.875,1.546875,8
llama3.2-1b,useEffect,pair_22,-2.125,-0.25,-1.75,0.5,0.375,2.75,-0.625,1.375,2.125,0.25,1.75,-0.5,0.375,2.75,-0.625,1.375,2.125,0.25,1.75,-0.5,0.375,2.75,-0.625,1.375,27.5,26.75,27.5,26.25,26.375,24.625,26.875,25.875,13.125,13.1875,13.1875,13.1875,13.0625,12.9375,13.125,13.0625,25.375,26.5,25.75,26.75,26.375,24.625,26.875,25.875,25.375,26.5,25.75,26.75,26.75,27.375,26.25,27.25,27.5,26.75,27.5,26.25,26.75,27.375,26.25,27.25,0.9375,8
llama3.2-1b,useEffect,pair_23,-2.5,0.5,-1.375,1.75,0.875,3.125,0.625,2.875,2.5,-0.5,1.375,-1.75,0.875,3.125,0.625,2.875,2.5,-0.5,1.375,-1.75,0.875,3.125,0.625,2.875,26.25,25.0,26.25,24.125,24.625,23.0,24.5,23.125,13.375,13.0,13.25,12.8125,12.0,11.9375,12.125,12.125,23.75,25.5,24.875,25.875,24.625,23.0,24.5,23.125,23.75,25.5,24.875,25.875,25.5,26.125,25.125,26.0,26.25,25.0,26.25,24.125,25.5,26.125,25.125,26.0,1.140625,8
llama3.2-1b,useEffect,pair_24,-2.0,-0.25,-1.25,0.125,1.125,3.375,0.5,2.75,2.0,0.25,1.25,-0.125,1.125,3.375,0.5,2.75,2.0,0.25,1.25,-0.125,1.125,3.375,0.5,2.75,26.625,26.125,26.5,25.75,24.0,22.0,24.0,22.5,12.3125,12.4375,12.625,12.4375,12.25,12.0625,12.1875,12.125,24.625,25.875,25.25,25.875,24.0,22.0,24.0,22.5,24.625,25.875,25.25,25.875,25.125,25.375,24.5,25.25,26.625,26.125,26.5,25.75,25.125,25.375,24.5,25.25,1.390625,8
llama3.2-1b,useEffect,pair_25,-2.875,-0.625,-1.25,0.5,0.25,2.5,0.25,2.125,2.875,0.625,1.25,-0.5,0.25,2.5,0.25,2.125,2.875,0.625,1.25,-0.5,0.25,2.5,0.25,2.125,26.5,25.875,26.0,25.25,25.625,24.125,25.5,24.375,12.5625,12.3125,12.5,12.25,12.3125,12.125,12.375,12.3125,23.625,25.25,24.75,25.75,25.625,24.125,25.5,24.375,23.625,25.25,24.75,25.75,25.875,26.625,25.75,26.5,26.5,25.875,26.0,25.25,25.875,26.625,25.75,26.5,1.171875,8
llama3.2-1b,useEffect,pair_26,-3.25,-0.625,-1.625,0.25,-0.5,2.125,-1.25,1.25,3.25,0.625,1.625,-0.25,-0.5,2.125,-1.25,1.25,3.25,0.625,1.625,-0.25,-0.5,2.125,-1.25,1.25,26.875,26.25,26.75,25.75,25.75,23.75,26.25,24.625,13.8125,13.625,13.75,13.375,13.3125,12.9375,13.375,13.0625,23.625,25.625,25.125,26.0,25.75,23.75,26.25,24.625,23.625,25.625,25.125,26.0,25.25,25.875,25.0,25.875,26.875,26.25,26.75,25.75,25.25,25.875,25.0,25.875,0.859375,8
llama3.2-1b,useEffect,pair_27,-1.125,1.625,-0.25,2.0,1.625,3.5,1.25,3.625,1.125,-1.625,0.25,-2.0,1.625,3.5,1.25,3.625,1.125,-1.625,0.25,-2.0,1.625,3.5,1.25,3.625,26.5,25.25,26.375,24.875,25.75,24.125,26.0,24.125,12.875,12.375,12.875,12.25,12.6875,12.25,12.875,12.375,25.375,26.875,26.125,26.875,25.75,24.125,26.0,24.125,25.375,26.875,26.125,26.875,27.375,27.625,27.25,27.75,26.5,25.25,26.375,24.875,27.375,27.625,27.25,27.75,0.96875,8
llama3.2-1b,useEffect,pair_28,-2.5,-0.5,-1.5,0.75,0.25,2.75,-0.75,1.25,2.5,0.5,1.5,-0.75,0.25,2.75,-0.75,1.25,2.5,0.5,1.5,-0.75,0.25,2.75,-0.75,1.25,27.125,26.625,26.875,25.875,26.125,24.375,26.5,25.75,13.25,13.0625,13.4375,13.25,13.1875,12.9375,13.3125,13.25,24.625,26.125,25.375,26.625,26.125,24.375,26.5,25.75,24.625,26.125,25.375,26.625,26.375,27.125,25.75,27.0,27.125,26.625,26.875,25.875,26.375,27.125,25.75,27.0,0.90625,8
llama3.2-1b,useEffect,pair_29,-2.0,0.5,-1.125,1.25,0.625,3.0,0.125,2.125,2.0,-0.5,1.125,-1.25,0.625,3.0,0.125,2.125,2.0,-0.5,1.125,-1.25,0.625,3.0,0.125,2.125,26.875,26.0,26.625,25.5,25.75,24.125,26.0,24.875,12.625,12.5,12.75,12.625,12.5,12.375,12.4375,12.4375,24.875,26.5,25.5,26.75,25.75,24.125,26.0,24.875,24.875,26.5,25.5,26.75,26.375,27.125,26.125,27.0,26.875,26.0,26.625,25.5,26.375,27.125,26.125,27.0,0.90625,8
llama3.2-1b,useEffect,pair_30,-2.125,0.5,-1.25,1.375,0.625,2.875,-0.625,2.0,2.125,-0.5,1.25,-1.375,0.625,2.875,-0.625,2.0,2.125,-0.5,1.25,-1.375,0.625,2.875,-0.625,2.0,27.375,26.375,27.25,25.75,25.75,24.0,26.375,25.0,13.125,13.0,13.25,12.875,12.875,12.6875,13.25,12.9375,25.25,26.875,26.0,27.125,25.75,24.0,26.375,25.0,25.25,26.875,26.0,27.125,26.375,26.875,25.75,27.0,27.375,26.375,27.25,25.75,26.375,26.875,25.75,27.0,0.796875,8
llama3.2-1b,useEffect,pair_31,-3.5,-0.125,-2.25,1.875,0.0,3.5,-0.625,2.75,3.5,0.125,2.25,-1.875,0.0,3.5,-0.625,2.75,3.5,0.125,2.25,-1.875,0.0,3.5,-0.625,2.75,26.5,25.375,26.25,23.875,24.625,22.0,24.75,22.625,12.3125,12.5,12.5625,12.375,11.8125,11.6875,11.8125,11.8125,23.0,25.25,24.0,25.75,24.625,22.0,24.75,22.625,23.0,25.25,24.0,25.75,24.625,25.5,24.125,25.375,26.5,25.375,26.25,23.875,24.625,25.5,24.125,25.375,1.203125,8
llama3.2-1b,useEffect,pair_32,-0.875,1.25,-0.75,1.375,1.0,2.625,1.25,3.0,0.875,-1.25,0.75,-1.375,1.0,2.625,1.25,3.0,0.875,-1.25,0.75,-1.375,1.0,2.625,1.25,3.0,26.625,25.625,26.875,25.75,25.125,23.75,24.875,23.625,12.9375,12.8125,13.3125,13.25,12.0625,12.1875,12.125,12.3125,25.75,26.875,26.125,27.125,25.125,23.75,24.875,23.625,25.75,26.875,26.125,27.125,26.125,26.375,26.125,26.625,26.625,25.625,26.875,25.75,26.125,26.375,26.125,26.625,0.859375,8
llama3.2-1b,useEffect,pair_33,-3.125,-1.0,-2.25,-0.375,0.125,2.25,-0.5,1.75,3.125,1.0,2.25,0.375,0.125,2.25,-0.5,1.75,3.125,1.0,2.25,0.375,0.125,2.25,-0.5,1.75,26.875,26.625,27.0,26.5,26.125,24.75,26.5,25.375,12.9375,12.6875,13.0,12.75,13.0625,12.625,13.125,12.875,23.75,25.625,24.75,26.125,26.125,24.75,26.5,25.375,23.75,25.625,24.75,26.125,26.25,27.0,26.0,27.125,26.875,26.625,27.0,26.5,26.25,27.0,26.0,27.125,1.296875,8
llama3.2-1b,useEffect,pair_34,-2.25,1.25,-0.625,1.625,0.625,3.0,0.0,2.375,2.25,-1.25,0.625,-1.625,0.625,3.0,0.0,2.375,2.25,-1.25,0.625,-1.625,0.625,3.0,0.0,2.375,26.125,24.875,25.875,24.625,25.625,23.75,25.625,24.0,12.5625,12.125,12.4375,12.0,11.75,11.5,11.6875,11.5,23.875,26.125,25.25,26.25,25.625,23.75,25.625,24.0,23.875,26.125,25.25,26.25,26.25,26.75,25.625,26.375,26.125,24.875,25.875,24.625,26.25,26.75,25.625,26.375,0.75,8
llama3.2-1b,useEffect,pair_35,-1.75,0.375,-0.375,1.0,1.25,3.75,0.625,3.375,1.75,-0.375,0.375,-1.0,1.25,3.75,0.625,3.375,1.75,-0.375,0.375,-1.0,1.25,3.75,0.625,3.375,25.875,25.0,25.5,24.375,25.125,22.875,25.5,23.25,13.25,13.25,13.25,13.1875,13.0,12.875,13.125,13.0625,24.125,25.375,25.125,25.375,25.125,22.875,25.5,23.25,24.125,25.375,25.125,25.375,26.375,26.625,26.125,26.625,25.875,25.0,25.5,24.375,26.375,26.625,26.125,26.625,1.21875,8
llama3.2-1b,useEffect,pair_36,-3.125,0.5,-2.125,1.25,0.75,3.75,0.0,2.875,3.125,-0.5,2.125,-1.25,0.75,3.75,0.0,2.875,3.125,-0.5,2.125,-1.25,0.75,3.75,0.0,2.875,26.625,25.125,26.625,24.625,24.125,22.0,24.125,22.375,12.375,11.9375,12.4375,11.75,11.0,10.625,10.9375,10.6875,23.5,25.625,24.5,25.875,24.125,22.0,24.125,22.375,23.5,25.625,24.5,25.875,24.875,25.75,24.125,25.25,26.625,25.125,26.625,24.625,24.875,25.75,24.125,25.25,1.359375,8
llama3.2-1b,useEffect,pair_37,-3.375,0.0,-1.625,1.375,-0.25,3.0,-0.75,2.25,3.375,-0.0,1.625,-1.375,-0.25,3.0,-0.75,2.25,3.375,-0.0,1.625,-1.375,-0.25,3.0,-0.75,2.25,26.625,25.625,26.625,25.0,25.5,23.125,25.5,23.875,13.4375,13.375,13.25,13.125,12.5625,12.625,12.5625,12.5,23.25,25.625,25.0,26.375,25.5,23.125,25.5,23.875,23.25,25.625,25.0,26.375,25.25,26.125,24.75,26.125,26.625,25.625,26.625,25.0,25.25,26.125,24.75,26.125,0.984375,8
llama3.2-1b,useEffect,pair_38,-2.625,-0.375,-1.75,0.5,0.625,2.875,-0.375,1.625,2.625,0.375,1.75,-0.5,0.625,2.875,-0.375,1.625,2.625,0.375,1.75,-0.5,0.625,2.875,-0.375,1.625,27.125,26.375,27.0,25.75,25.75,23.875,26.5,25.125,12.75,12.625,12.875,12.6875,12.5625,12.375,12.5,12.5,24.5,26.0,25.25,26.25,25.75,23.875,26.5,25.125,24.5,26.0,25.25,26.25,26.375,26.75,26.125,26.75,27.125,26.375,27.0,25.75,26.375,26.75,26.125,26.75,1.125,8
llama3.2-1b,useEffect,pair_39,-1.875,-0.5,-1.0,-0.125,1.5,3.0,1.625,2.875,1.875,0.5,1.0,0.125,1.5,3.0,1.625,2.875,1.875,0.5,1.0,0.125,1.5,3.0,1.625,2.875,26.875,26.375,26.75,26.125,24.0,22.625,23.75,22.625,13.5625,13.25,13.625,13.1875,12.5,12.4375,12.5625,12.4375,25.0,25.875,25.75,26.0,24.0,22.625,23.75,22.625,25.0,25.875,25.75,26.0,25.5,25.625,25.375,25.5,26.875,26.375,26.75,26.125,25.5,25.625,25.375,25.5,1.5625,8
llama3.2-1b,useEffect,pair_40,-2.125,0.75,-1.0,1.625,1.125,4.0,0.5,3.375,2.125,-0.75,1.0,-1.625,1.125,4.0,0.5,3.375,2.125,-0.75,1.0,-1.625,1.125,4.0,0.5,3.375,26.0,25.125,25.875,24.375,24.125,21.5,24.125,22.25,12.75,13.0,13.0625,13.0,12.5625,12.5625,12.625,12.4375,23.875,25.875,24.875,26.0,24.125,21.5,24.125,22.25,23.875,25.875,24.875,26.0,25.25,25.5,24.625,25.625,26.0,25.125,25.875,24.375,25.25,25.5,24.625,25.625,1.21875,8
llama3.2-1b,useEffect,pair_41,-2.125,0.125,-1.125,1.375,0.25,2.875,-0.375,1.5,2.125,-0.125,1.125,-1.375,0.25,2.875,-0.375,1.5,2.125,-0.125,1.125,-1.375,0.25,2.875,-0.375,1.5,26.25,25.75,26.375,25.125,26.125,24.25,26.25,25.5,12.9375,12.8125,13.0,12.9375,13.0,12.8125,13.125,13.0625,24.125,25.875,25.25,26.5,26.125,24.25,26.25,25.5,24.125,25.875,25.25,26.5,26.375,27.125,25.875,27.0,26.25,25.75,26.375,25.125,26.375,27.125,25.875,27.0,0.75,8
llama3.2-1b,useEffect,pair_42,-2.5,0.5,-1.125,1.375,0.375,2.875,0.125,2.875,2.5,-0.5,1.125,-1.375,0.375,2.875,0.125,2.875,2.5,-0.5,1.125,-1.375,0.375,2.875,0.125,2.875,26.125,24.875,26.0,24.25,25.25,23.25,25.125,23.25,13.1875,13.0,13.0,12.8125,12.4375,12.375,12.5,12.3125,23.625,25.375,24.875,25.625,25.25,23.25,25.125,23.25,23.625,25.375,24.875,25.625,25.625,26.125,25.25,26.125,26.125,24.875,26.0,24.25,25.625,26.125,25.25,26.125,1.0,8
llama3.2-1b,useEffect,pair_43,-2.25,0.625,-1.875,0.875,0.875,2.75,0.25,1.875,2.25,-0.625,1.875,-0.875,0.875,2.75,0.25,1.875,2.25,-0.625,1.875,-0.875,0.875,2.75,0.25,1.875,27.625,26.375,27.875,26.375,26.5,24.75,26.875,25.625,12.625,12.1875,12.75,12.1875,12.3125,12.0625,12.3125,12.0625,25.375,27.0,26.0,27.25,26.5,24.75,26.875,25.625,25.375,27.0,26.0,27.25,27.375,27.5,27.125,27.5,27.625,26.375,27.875,26.375,27.375,27.5,27.125,27.5,1.046875,8
llama3.2-1b,useEffect,pair_44,-2.75,0.5,-1.25,2.125,0.375,3.0,-0.375,1.75,2.75,-0.5,1.25,-2.125,0.375,3.0,-0.375,1.75,2.75,-0.5,1.25,-2.125,0.375,3.0,-0.375,1.75,27.25,26.25,27.125,25.25,25.75,23.875,26.125,25.0,12.4375,12.1875,12.4375,12.125,12.0625,11.875,12.3125,12.0625,24.5,26.75,25.875,27.375,25.75,23.875,26.125,25.0,24.5,26.75,25.875,27.375,26.125,26.875,25.75,26.75,27.25,26.25,27.125,25.25,26.125,26.875,25.75,26.75,0.765625,8
llama3.2-1b,useEffect,pair_45,-0.625,1.375,0.0,2.25,1.625,4.25,1.0,2.875,0.625,-1.375,-0.0,-2.25,1.625,4.25,1.0,2.875,0.625,-1.375,-0.0,-2.25,1.625,4.25,1.0,2.875,26.25,25.25,26.125,24.75,24.75,22.875,25.125,24.0,12.5,12.625,12.6875,12.6875,12.625,12.5625,12.4375,12.5625,25.625,26.625,26.125,27.0,24.75,22.875,25.125,24.0,25.625,26.625,26.125,27.0,26.375,27.125,26.125,26.875,26.25,25.25,26.125,24.75,26.375,27.125,26.125,26.875,0.84375,8
llama3.2-1b,useLayoutEffect,pair_01,-1.75,0.625,-1.625,0.875,0.0,2.125,-0.5,1.5,1.75,-0.625,1.625,-0.875,0.0,2.125,-0.5,1.5,1.75,-0.625,1.625,-0.875,0.0,2.125,-0.5,1.5,27.0,25.875,27.25,25.75,25.75,24.0,26.0,24.625,13.0625,13.0625,13.1875,13.125,12.625,12.875,12.3125,12.5,25.25,26.5,25.625,26.625,25.75,24.0,26.0,24.625,25.25,26.5,25.625,26.625,25.75,26.125,25.5,26.125,27.0,25.875,27.25,25.75,25.75,26.125,25.5,26.125,0.625,8
llama3.2-1b,useLayoutEffect,pair_02,-1.875,0.875,-0.875,2.625,0.875,3.75,0.0,2.625,1.875,-0.875,0.875,-2.625,0.875,3.75,0.0,2.625,1.875,-0.875,0.875,-2.625,0.875,3.75,0.0,2.625,26.75,25.75,26.75,24.625,24.75,22.5,25.125,23.5,13.0,13.0,13.0625,13.0,12.8125,12.5625,12.9375,12.625,24.875,26.625,25.875,27.25,24.75,22.5,25.125,23.5,24.875,26.625,25.875,27.25,25.625,26.25,25.125,26.125,26.75,25.75,26.75,24.625,25.625,26.25,25.125,26.125,0.8125,8
llama3.2-1b,useLayoutEffect,pair_03,-1.375,0.875,-0.125,1.125,2.0,3.625,1.25,3.0,1.375,-0.875,0.125,-1.125,2.0,3.625,1.25,3.0,1.375,-0.875,0.125,-1.125,2.0,3.625,1.25,3.0,26.125,25.25,26.0,25.125,24.75,23.375,25.25,24.0,13.875,13.75,13.8125,13.75,14.0,13.8125,13.9375,13.9375,24.75,26.125,25.875,26.25,24.75,23.375,25.25,24.0,24.75,26.125,25.875,26.25,26.75,27.0,26.5,27.0,26.125,25.25,26.0,25.125,26.75,27.0,26.5,27.0,1.171875,8
llama3.2-1b,useLayoutEffect,pair_04,-3.0,-0.25,-1.375,0.875,0.875,2.875,0.25,2.125,3.0,0.25,1.375,-0.875,0.875,2.875,0.25,2.125,3.0,0.25,1.375,-0.875,0.875,2.875,0.25,2.125,26.375,25.875,26.125,25.25,25.5,24.125,25.75,24.75,13.1875,12.75,12.875,12.625,12.875,12.875,13.125,13.0625,23.375,25.625,24.75,26.125,25.5,24.125,25.75,24.75,23.375,25.625,24.75,26.125,26.375,27.0,26.0,26.875,26.375,25.875,26.125,25.25,26.375,27.0,26.0,26.875,1.234375,8
llama3.2-1b,useLayoutEffect,pair_05,-1.625,0.125,-1.0,0.875,0.375,2.625,0.125,1.875,1.625,-0.125,1.0,-0.875,0.375,2.625,0.125,1.875,1.625,-0.125,1.0,-0.875,0.375,2.625,0.125,1.875,26.625,26.0,26.625,25.75,25.75,24.375,26.0,24.875,14.0625,13.8125,14.0625,13.9375,13.4375,13.375,13.5,13.4375,25.0,26.125,25.625,26.625,25.75,24.375,26.0,24.875,25.0,26.125,25.625,26.625,26.125,27.0,26.125,26.75,26.625,26.0,26.625,25.75,26.125,27.0,26.125,26.75,0.828125,8
llama3.2-1b,useLayoutEffect,pair_06,-2.875,-0.375,-1.75,0.375,0.5,3.5,-0.5,2.625,2.875,0.375,1.75,-0.375,0.5,3.5,-0.5,2.625,2.875,0.375,1.75,-0.375,0.5,3.5,-0.5,2.625,26.5,25.75,26.375,25.125,25.125,22.875,25.75,23.875,13.6875,13.5,13.625,13.5625,13.25,13.125,13.3125,13.1875,23.625,25.375,24.625,25.5,25.125,22.875,25.75,23.875,23.625,25.375,24.625,25.5,25.625,26.375,25.25,26.5,26.5,25.75,26.375,25.125,25.625,26.375,25.25,26.5,1.34375,8
llama3.2-1b,useLayoutEffect,pair_07,-3.25,0.25,-2.125,0.625,-0.75,2.25,-1.125,1.375,3.25,-0.25,2.125,-0.625,-0.75,2.25,-1.125,1.375,3.25,-0.25,2.125,-0.625,-0.75,2.25,-1.125,1.375,27.0,25.5,27.0,25.25,25.875,23.375,26.125,24.375,13.625,13.5625,13.625,13.5,12.75,12.9375,12.6875,12.6875,23.75,25.75,24.875,25.875,25.875,23.375,26.125,24.375,23.75,25.75,24.875,25.875,25.125,25.625,25.0,25.75,27.0,25.5,27.0,25.25,25.125,25.625,25.0,25.75,0.78125,8
llama3.2-1b,useLayoutEffect,pair_08,-3.625,-0.375,-2.375,0.25,-0.25,2.5,-1.625,1.125,3.625,0.375,2.375,-0.25,-0.25,2.5,-1.625,1.125,3.625,0.375,2.375,-0.25,-0.25,2.5,-1.625,1.125,26.875,26.0,26.75,25.625,25.25,23.125,25.75,24.25,14.125,13.6875,14.0625,13.625,12.625,12.125,13.0625,12.25,23.25,25.625,24.375,25.875,25.25,23.125,25.75,24.25,23.25,25.625,24.375,25.875,25.0,25.625,24.125,25.375,26.875,26.0,26.75,25.625,25.0,25.625,24.125,25.375,0.984375,8
llama3.2-1b,useLayoutEffect,pair_09,-3.5,0.375,-2.125,1.25,-0.125,2.375,-0.75,1.5,3.5,-0.375,2.125,-1.25,-0.125,2.375,-0.75,1.5,3.5,-0.375,2.125,-1.25,-0.125,2.375,-0.75,1.5,27.375,26.0,27.25,25.125,25.625,23.75,25.5,24.375,12.8125,12.5625,13.0,12.5,12.125,11.9375,12.4375,12.125,23.875,26.375,25.125,26.375,25.625,23.75,25.5,24.375,23.875,26.375,25.125,26.375,25.5,26.125,24.75,25.875,27.375,26.0,27.25,25.125,25.5,26.125,24.75,25.875,0.875,8
llama3.2-1b,useLayoutEffect,pair_10,-2.75,-1.25,-1.875,-0.5,-0.25,2.625,-0.875,1.625,2.75,1.25,1.875,0.5,-0.25,2.625,-0.875,1.625,2.75,1.25,1.875,0.5,-0.25,2.625,-0.875,1.625,26.75,26.5,26.625,26.0,24.875,22.75,25.0,23.625,13.5,13.3125,13.5,13.1875,12.8125,12.75,12.75,12.625,24.0,25.25,24.75,25.5,24.875,22.75,25.0,23.625,24.0,25.25,24.75,25.5,24.625,25.375,24.125,25.25,26.75,26.5,26.625,26.0,24.625,25.375,24.125,25.25,1.1875,8
llama3.2-1b,useLayoutEffect,pair_11,-1.625,-0.625,-0.625,0.25,1.375,2.875,1.25,2.75,1.625,0.625,0.625,-0.25,1.375,2.875,1.25,2.75,1.625,0.625,0.625,-0.25,1.375,2.875,1.25,2.75,26.0,25.875,25.75,25.25,25.25,24.0,25.25,24.125,13.1875,13.0,13.25,13.125,13.1875,12.9375,13.25,13.125,24.375,25.25,25.125,25.5,25.25,24.0,25.25,24.125,24.375,25.25,25.125,25.5,26.625,26.875,26.5,26.875,26.0,25.875,25.75,25.25,26.625,26.875,26.5,26.875,1.359375,8
llama3.2-1b,useLayoutEffect,pair_12,-2.625,0.25,-1.0,1.375,0.375,3.25,0.25,2.5,2.625,-0.25,1.0,-1.375,0.375,3.25,0.25,2.5,2.625,-0.25,1.0,-1.375,0.375,3.25,0.25,2.5,25.75,24.75,25.625,24.125,24.875,22.375,24.625,22.875,13.75,13.5,13.5,13.25,13.0,12.75,12.9375,12.6875,23.125,25.0,24.625,25.5,24.875,22.375,24.625,22.875,23.125,25.0,24.625,25.5,25.25,25.625,24.875,25.375,25.75,24.75,25.625,24.125,25.25,25.625,24.875,25.375,1.046875,8
llama3.2-1b,useLayoutEffect,pair_13,-2.25,0.375,-1.25,1.25,0.625,2.875,-0.5,1.875,2.25,-0.375,1.25,-1.25,0.625,2.875,-0.5,1.875,2.25,-0.375,1.25,-1.25,0.625,2.875,-0.5,1.875,26.875,26.125,26.75,25.625,25.75,24.25,26.5,25.25,13.75,13.1875,13.75,13.1875,13.625,13.0625,13.75,13.25,24.625,26.5,25.5,26.875,25.75,24.25,26.5,25.25,24.625,26.5,25.5,26.875,26.375,27.125,26.0,27.125,26.875,26.125,26.75,25.625,26.375,27.125,26.0,27.125,0.84375,8
llama3.2-1b,useLayoutEffect,pair_14,-2.25,-0.5,-1.75,0.25,0.125,2.125,-0.625,1.25,2.25,0.5,1.75,-0.25,0.125,2.125,-0.625,1.25,2.25,0.5,1.75,-0.25,0.125,2.125,-0.625,1.25,27.125,26.75,27.25,26.375,26.375,25.0,26.75,25.875,13.5,13.5,13.625,13.625,13.6875,13.625,13.6875,13.625,24.875,26.25,25.5,26.625,26.375,25.0,26.75,25.875,24.875,26.25,25.5,26.625,26.5,27.125,26.125,27.125,27.125,26.75,27.25,26.375,26.5,27.125,26.125,27.125,0.890625,8
